city,city_ascii,lat,lng,country
Virginia Beach,Virginia Beach,36.7335,-76.0435,United States
Dakar,Dakar,14.6928,-17.4467,Senegal
Goiânia,Goiania,-16.6667,-49.2500,Brazil
Charlotte,Charlotte,35.2083,-80.8303,United States
Rui’an,Rui'an,27.7833,120.6250,China
Muscat,Muscat,23.6139,58.5922,Oman
Kharkiv,Kharkiv,49.9925,36.2311,Ukraine
Wenling,Wenling,28.3667,121.3667,China
Gaozhou,Gaozhou,21.9244,110.8422,China
Farīdābād,Faridabad,28.4211,77.3078,India
Medina,Medina,24.4700,39.6100,Saudi Arabia
Khulna,Khulna,22.8167,89.5500,Bangladesh
Ulaanbaatar,Ulaanbaatar,47.9203,106.9172,Mongolia
Fuqing,Fuqing,25.7167,119.3833,China
Kayseri,Kayseri,38.7225,35.4875,Turkey
Tel Aviv-Yafo,Tel Aviv-Yafo,32.0800,34.7800,Israel
Wuzhong,Wuzhong,37.9978,106.1986,China
Pingdu,Pingdu,36.7769,119.9884,China
Sangereng,Sangereng,-6.2889,106.7181,Indonesia
Yangquan,Yangquan,37.8571,113.5804,China
Samsun,Samsun,41.2903,36.3336,Turkey
Yutan,Yutan,28.2780,112.5520,China
Copenhagen,Copenhagen,55.6761,12.5683,Denmark
Helsinki,Helsinki,60.1708,24.9375,Finland
Prague,Prague,50.0875,14.4214,Czechia
Milan,Milan,45.4669,9.1900,Italy
Auckland,Auckland,-36.8406,174.7400,New Zealand
Santiago,Santiago,19.4572,-70.6889,Dominican Republic
Chizhou,Chizhou,30.6654,117.4916,China
Makassar,Makassar,-5.1619,119.4362,Indonesia
Liangshi,Liangshi,27.2600,111.7442,China
Porto Alegre,Porto Alegre,-30.0331,-51.2300,Brazil
Huangshan,Huangshan,29.7149,118.3376,China
Barranquilla,Barranquilla,10.9833,-74.8019,Colombia
Al Başrah,Al Basrah,30.5150,47.8100,Iraq
Benxi,Benxi,41.4868,123.6850,China
Saitama,Saitama,35.8614,139.6456,Japan
Guarulhos,Guarulhos,-23.4628,-46.5328,Brazil
Juárez,Juarez,31.7450,-106.4850,Mexico
Mandalay,Mandalay,21.9831,96.0844,Burma
Xintai,Xintai,35.9090,117.7680,China
Wusong,Wusong,30.9333,117.7667,China
Calgary,Calgary,51.0500,-114.0667,Canada
Meerut,Meerut,28.9800,77.7100,India
Yushu,Yushu,44.8260,126.5500,China
Belém,Belem,-1.4558,-48.5039,Brazil
Kuaidamao,Kuaidamao,41.7283,125.9397,China
Huazhou,Huazhou,21.6640,110.6396,China
Baishan,Baishan,41.9440,126.4147,China
Adelaide,Adelaide,-34.9275,138.6000,Australia
Haicheng,Haicheng,40.8824,122.6852,China
Milwaukee,Milwaukee,43.0642,-87.9675,United States
Providence,Providence,41.8230,-71.4187,United States
Jacksonville,Jacksonville,30.3322,-81.6749,United States
Yicheng,Yicheng,31.3600,119.8150,China
Cacuaco,Cacuaco,-8.8053,13.2444,Angola
Porto,Porto,41.1621,-8.6220,Portugal
Rosario,Rosario,-32.9575,-60.6394,Argentina
Canagatan,Canagatan,18.0000,121.8000,Philippines
Soweto,Soweto,-26.2678,27.8585,South Africa
Bagam,Bagam,1.1300,104.0531,Indonesia
Jabalpur,Jabalpur,23.1667,79.9333,India
Rucheng,Rucheng,32.2460,120.5910,China
Huaiyin,Huaiyin,33.5819,119.0280,China
Dublin,Dublin,53.3500,-6.2603,Ireland
Kazan,Kazan,55.7964,49.1089,Russia
Dayan,Dayan,26.8552,100.2259,China
Shaoyang,Shaoyang,32.9120,119.8526,China
Balıkesir,Balikesir,39.6333,27.8833,Turkey
Comayagüela,Comayaguela,14.0980,-87.2100,Honduras
Laiwu,Laiwu,36.1833,117.6667,China
Sharjah,Sharjah,25.3575,55.3908,United Arab Emirates
Jingling,Jingling,30.6640,113.1670,China
Kalyān,Kalyan,19.2502,73.1602,India
Nizhniy Novgorod,Nizhniy Novgorod,56.3269,44.0075,Russia
Yongcheng,Yongcheng,33.9299,116.4500,China
Sumedang,Sumedang,-6.8400,107.9208,Indonesia
Cần Thơ,Can Tho,10.0333,105.7833,Vietnam
Brussels,Brussels,50.8467,4.3525,Belgium
Suwon,Suwon,37.2667,127.0167,"Korea, South"
Yiwu,Yiwu,29.3069,120.0753,China
Beidao,Beidao,34.6020,105.9180,China
Vasai-Virar,Vasai-Virar,19.3607,72.7956,India
Xiangshui,Xiangshui,26.5964,104.8314,China
Dadukou,Dadukou,26.5824,101.7184,China
Campinas,Campinas,-22.9058,-47.0608,Brazil
Lingcheng,Lingcheng,22.7000,110.3500,China
Shuangyashan,Shuangyashan,46.6762,131.1416,China
Mombasa,Mombasa,-4.0500,39.6667,Kenya
Najafgarh,Najafgarh,28.6092,76.9798,India
Xinyu,Xinyu,27.8186,114.9167,China
Qom,Qom,34.6400,50.8764,Iran
Hargeysa,Hargeysa,9.5631,44.0675,Somalia
Baidoa,Baidoa,3.1167,43.6500,Somalia
Zhangye,Zhangye,38.9248,100.4499,China
Vārānasi,Varanasi,25.3189,83.0128,India
Hiroshima,Hiroshima,34.3914,132.4519,Japan
Chiang Mai,Chiang Mai,18.7953,98.9986,Thailand
Belgrade,Belgrade,44.8200,20.4600,Serbia
Maiduguri,Maiduguri,11.8333,13.1500,Nigeria
Chelyabinsk,Chelyabinsk,55.1547,61.3758,Russia
Batam Centre,Batam Centre,1.1300,104.0531,Indonesia
Rongcheng,Rongcheng,26.2180,104.1030,China
Mbandaka,Mbandaka,0.0478,18.2558,Congo (Kinshasa)
Doha,Doha,25.2867,51.5333,Qatar
Ahvāz,Ahvaz,31.3047,48.6783,Iran
Shymkent,Shymkent,42.3167,69.5958,Kazakhstan
Tripoli,Tripoli,32.8872,13.1914,Libya
Srīnagar,Srinagar,34.0900,74.7900,India
Nashville,Nashville,36.1715,-86.7842,United States
Liaoyuan,Liaoyuan,42.8880,125.1447,China
Aurangābād,Aurangabad,19.8800,75.3200,India
Cilacap,Cilacap,-7.7167,109.0170,Indonesia
Salt Lake City,Salt Lake City,40.7776,-111.9311,United States
Omsk,Omsk,54.9833,73.3667,Russia
Pikine,Pikine,14.7500,-17.4000,Senegal
Samara,Samara,53.2028,50.1408,Russia
Guankou,Guankou,28.1637,113.6433,China
Bandar Lampung,Bandar Lampung,-5.4500,105.2667,Indonesia
Raleigh,Raleigh,35.8324,-78.6429,United States
Lianyuan,Lianyuan,27.6920,111.6640,China
Rongcheng,Rongcheng,29.8402,112.9048,China
Dhanbād,Dhanbad,23.7998,86.4305,India
Nay Pyi Taw,Nay Pyi Taw,19.7475,96.1150,Burma
Aba,Aba,5.1167,7.3667,Nigeria
Kaiyuan,Kaiyuan,36.0193,113.8600,China
Zhuji,Zhuji,29.7167,120.2333,China
Yingtan,Yingtan,28.2721,117.0395,China
Edmonton,Edmonton,53.5344,-113.4903,Canada
Leiyang,Leiyang,26.4223,112.8598,China
Ulsan,Ulsan,35.5500,129.3167,"Korea, South"
Yichun,Yichun,47.7280,128.8410,China
Benin City,Benin City,6.3333,5.6222,Nigeria
Bujumbura,Bujumbura,-3.3833,29.3667,Burundi
Guyuan,Guyuan,36.0100,106.2570,China
Xiantao,Xiantao,30.3280,113.4430,China
Rostov,Rostov,47.2225,39.7100,Russia
Maputo,Maputo,-25.9667,32.5833,Mozambique
Bukavu,Bukavu,-2.5000,28.8667,Congo (Kinshasa)
Amritsar,Amritsar,31.6400,74.8600,India
Shagamu,Shagamu,6.8333,3.6500,Nigeria
Yingchuan,Yingchuan,34.1511,113.4733,China
Alīgarh,Aligarh,27.8800,78.0800,India
Santo Domingo,Santo Domingo,18.4667,-69.9500,Dominican Republic
Bogor,Bogor,-6.5966,106.7972,Indonesia
Bishkek,Bishkek,42.8747,74.6122,Kyrgyzstan
Tbilisi,Tbilisi,41.7225,44.7925,Georgia
Guwāhāti,Guwahati,26.1722,91.7458,India
Ufa,Ufa,54.7261,55.9475,Russia
Fès,Fes,34.0433,-5.0033,Morocco
Mwanza,Mwanza,-2.5167,32.9000,Tanzania
Biên Hòa,Bien Hoa,10.9500,106.8167,Vietnam
Mexicali,Mexicali,32.6633,-115.4678,Mexico
Sevilla,Sevilla,37.3900,-5.9900,Spain
Ikare,Ikare,7.5167,5.7500,Nigeria
Dongtai,Dongtai,32.7950,120.5190,China
Dingzhou,Dingzhou,38.5160,114.9900,China
Xibeijie,Xibeijie,39.7334,98.4943,China
Tamale,Tamale,9.4075,-0.8533,Ghana
Yuyao,Yuyao,30.0500,121.1500,China
Hanchuan,Hanchuan,30.6520,113.8274,China
Gongzhuling,Gongzhuling,43.5053,124.8224,China
N’Djamena,N'Djamena,12.1100,15.0500,Chad
Ubungo,Ubungo,-6.7889,39.2056,Tanzania
Cologne,Cologne,50.9364,6.9528,Germany
Krasnoyarsk,Krasnoyarsk,56.0089,92.8719,Russia
Zhufeng,Zhufeng,36.0000,119.4167,China
Ezhou,Ezhou,30.3914,114.8949,China
Astana,Astana,51.1472,71.4222,Kazakhstan
Nezahualcóyotl,Nezahualcoyotl,19.4081,-99.0186,Mexico
Nouakchott,Nouakchott,18.0858,-15.9785,Mauritania
Hāora,Haora,22.5800,88.3294,India
Tongjin,Tongjin,37.2333,127.2000,"Korea, South"
Xiashi,Xiashi,30.5333,120.6833,China
Yerevan,Yerevan,40.1814,44.5144,Armenia
Rānchi,Ranchi,23.3600,85.3300,India
Richmond,Richmond,37.5295,-77.4756,United States
Ciudad Nezahualcóyotl,Ciudad Nezahualcoyotl,19.4006,-99.0148,Mexico
Gwalior,Gwalior,26.2124,78.1772,India
Ottawa,Ottawa,45.4247,-75.6950,Canada
Zhongwei,Zhongwei,37.5002,105.1968,China
Oslo,Oslo,59.9133,10.7389,Norway
Goyang,Goyang,37.6500,126.8000,"Korea, South"
Sendai,Sendai,38.2682,140.8694,Japan
Mizhou,Mizhou,35.9900,119.3801,China
Xishan,Xishan,27.6461,113.4970,China
Barquisimeto,Barquisimeto,10.0636,-69.3347,Venezuela
Hegang,Hegang,47.3501,130.2980,China
Chandīgarh,Chandigarh,30.7500,76.7800,India
Voronezh,Voronezh,51.6717,39.2106,Russia
Managua,Managua,12.1364,-86.2514,Nicaragua
Haldwāni,Haldwani,29.2200,79.5200,India
Vijayavāda,Vijayawada,16.5193,80.6305,India
Perm,Perm,58.0000,56.3167,Russia
Fangchenggang,Fangchenggang,21.6867,108.3547,China
Jiancheng,Jiancheng,30.3931,104.5465,China
Cazenga,Cazenga,-8.8214,13.2911,Angola
Kisangani,Kisangani,0.5167,25.2000,Congo (Kinshasa)
Shouguang,Shouguang,36.8570,118.7910,China
Memphis,Memphis,35.1087,-89.9663,United States
São Luís,Sao Luis,-2.5283,-44.3044,Brazil
Jodhpur,Jodhpur,26.2800,73.0200,India
Matola,Matola,-25.9667,32.4667,Mozambique
Ogbomoso,Ogbomoso,8.1333,4.2500,Nigeria
Sanya,Sanya,18.2533,109.5036,China
Rangapukur,Rangapukur,25.5600,89.2500,Bangladesh
Ashgabat,Ashgabat,37.9375,58.3800,Turkmenistan
Wutong,Wutong,30.6333,120.5333,China
Linhai,Linhai,28.8500,121.1167,China
Denizli,Denizli,37.7833,29.0964,Turkey
Niamey,Niamey,13.5150,2.1175,Niger
Shubrā al Khaymah,Shubra al Khaymah,30.1286,31.2422,Egypt
Wafangdian,Wafangdian,39.6271,121.9796,China
Zhongxiang,Zhongxiang,31.1690,112.5853,China
Monrovia,Monrovia,6.3133,-10.8014,Liberia
San Cristóbal,San Cristobal,7.7667,-72.2333,Venezuela
Islamabad,Islamabad,33.6931,73.0639,Pakistan
Xinyi,Xinyi,22.3549,110.9468,China
Thủ Đức,Thu Duc,10.8266,106.7609,Vietnam
Morelia,Morelia,19.7683,-101.1894,Mexico
Odesa,Odesa,46.4775,30.7326,Ukraine
Raipur,Raipur,21.2444,81.6306,India
Changwon,Changwon,35.2708,128.6631,"Korea, South"
Arequipa,Arequipa,-16.4000,-71.5333,Peru
Volgograd,Volgograd,48.7086,44.5147,Russia
Zaoyang,Zaoyang,32.1290,112.7720,China
Xingyi,Xingyi,25.0920,104.8955,China
Shuizhai,Shuizhai,33.4433,114.8994,China
Kota,Kota,25.1800,75.8300,India
Quetta,Quetta,30.1833,67.0000,Pakistan
Quảng Hà,Quang Ha,15.9333,108.2667,Vietnam
Domaa-Ahenkro,Domaa-Ahenkro,7.2833,-2.8833,Ghana
Bareilly,Bareilly,28.3640,79.4150,India
Oklahoma City,Oklahoma City,35.4676,-97.5136,United States
Bordeaux,Bordeaux,44.8400,-0.5800,France
Xingcheng,Xingcheng,24.1347,115.7300,China
Taixing,Taixing,32.1590,120.0290,China
Xinhualu,Xinhualu,34.3964,113.7402,China
Lilongwe,Lilongwe,-13.9833,33.7833,Malawi
Port-au-Prince,Port-au-Prince,18.5333,-72.3333,Haiti
Yingcheng,Yingcheng,24.2100,113.4010,China
Al Mijlad,Al Mijlad,11.0339,27.7400,Sudan
Luocheng,Luocheng,22.7689,111.5697,China
Pekanbaru,Pekanbaru,0.5092,101.4453,Indonesia
Natal,Natal,-6.9838,-60.2699,Brazil
Chiba,Chiba,35.6073,140.1064,Japan
Kirkuk,Kirkuk,35.4667,44.3167,Iraq
Hartford,Hartford,41.7661,-72.6834,United States
Huilong,Huilong,31.8700,121.7030,China
Wuchuan,Wuchuan,21.4410,110.7790,China
Dnipro,Dnipro,48.4675,35.0400,Ukraine
Nārāyanganj,Narayanganj,23.6200,90.5000,Bangladesh
Gqeberha,Gqeberha,-33.9581,25.6000,South Africa
Málaga,Malaga,36.7194,-4.4200,Spain
Marrakech,Marrakech,31.6300,-8.0089,Morocco
Cebu City,Cebu City,10.3200,123.7500,Philippines
Louisville,Louisville,38.1663,-85.6485,United States
Asmara,Asmara,15.3228,38.9250,Eritrea
Coimbatore,Coimbatore,11.0167,76.9556,India
Maceió,Maceio,-9.6658,-35.7350,Brazil
Nada,Nada,19.5209,109.5808,China
Taishan,Taishan,22.2486,112.7850,China
Teresina,Teresina,-5.0949,-42.8042,Brazil
Solāpur,Solapur,17.6800,75.9200,India
Freetown,Freetown,8.4844,-13.2344,Sierra Leone
Santo Domingo Este,Santo Domingo Este,18.4855,-69.8734,Dominican Republic
Krasnodar,Krasnodar,45.0333,38.9667,Russia
Vientiane,Vientiane,17.9800,102.6300,Laos
Tangier,Tangier,35.7767,-5.8039,Morocco
Anqiu,Anqiu,36.4780,119.2190,China
Kermānshāh,Kermanshah,34.3325,47.0933,Iran
Feicheng,Feicheng,36.1861,116.7719,China
Kibanseke Première,Kibanseke Premiere,-4.4419,15.3950,Congo (Kinshasa)
Seberang Jaya,Seberang Jaya,5.4083,100.3695,Malaysia
Buffalo,Buffalo,42.9018,-78.8487,United States
Hubli,Hubli,15.3502,75.1376,India
El Alto,El Alto,-16.5047,-68.1633,Bolivia
Çankaya,Cankaya,39.9244,32.8856,Turkey
Hwasu-dong,Hwasu-dong,37.1997,126.8314,"Korea, South"
Setagaya,Setagaya,35.6466,139.6532,Japan
Keçiören,Kecioren,40.0000,32.8667,Turkey
Jerusalem,Jerusalem,31.7789,35.2256,Israel
Khartoum North,Khartoum North,15.6333,32.6333,Sudan
Meishan,Meishan,34.1736,112.8390,China
Mushin,Mushin,6.5333,3.3500,Nigeria
Trujillo,Trujillo,-8.1120,-79.0288,Peru
Kitakyūshū,Kitakyushu,33.8833,130.8833,Japan
Aguascalientes,Aguascalientes,21.8760,-102.2960,Mexico
New Orleans,New Orleans,30.0687,-89.9288,United States
Fort Worth,Fort Worth,32.7817,-97.3474,United States
Taihe,Taihe,30.8706,105.3784,China
Riga,Riga,56.9489,24.1064,Latvia
Xin’an,Xin'an,34.2860,118.3550,China
Taihecun,Taihecun,45.7710,131.0030,China
Kashgar,Kashgar,39.4681,75.9938,China
Sŏngnam,Songnam,37.4333,127.1500,"Korea, South"
Trichinopoly,Trichinopoly,10.7903,78.7047,India
Cartagena,Cartagena,10.4000,-75.5000,Colombia
Qingzhou,Qingzhou,36.6853,118.4796,China
Naples,Naples,40.8333,14.2500,Italy
Santiago del Estero,Santiago del Estero,-27.7833,-64.2667,Argentina
Naucalpan de Juárez,Naucalpan de Juarez,19.4753,-99.2378,Mexico
Daye,Daye,30.0961,114.9804,China
Hengzhou,Hengzhou,22.6799,109.2614,China
Padang,Padang,-0.9500,100.3531,Indonesia
Bridgeport,Bridgeport,41.1918,-73.1954,United States
Owerri,Owerri,5.4850,7.0350,Nigeria
Zhuanghe,Zhuanghe,39.6810,122.9670,China
Bobo-Dioulasso,Bobo-Dioulasso,11.1833,-4.2833,Burkina Faso
Ad Dammām,Ad Dammam,26.4333,50.1000,Saudi Arabia
Quzhou,Quzhou,28.9702,118.8593,China
Donetsk,Donetsk,48.0028,37.8053,Ukraine
Ashmūn,Ashmun,30.2941,31.0342,Egypt
Bunia,Bunia,1.5667,30.2500,Congo (Kinshasa)
Jiaozhou,Jiaozhou,36.2647,120.0334,China
Campo Grande,Campo Grande,-20.4839,-54.6150,Brazil
Wuchang,Wuchang,44.9240,127.1580,China
São Gonçalo,Sao Goncalo,-22.8269,-43.0539,Brazil
Bucaramanga,Bucaramanga,7.1333,-73.0000,Colombia
Mérida,Merida,20.9700,-89.6200,Mexico
Yangchun,Yangchun,22.1704,111.7916,China
Osmangazi,Osmangazi,40.1983,29.0600,Turkey
Esenyurt,Esenyurt,41.0342,28.6800,Turkey
Morādābād,Moradabad,28.8319,78.7764,India
Bangui,Bangui,4.3733,18.5628,Central African Republic
Abeokuta,Abeokuta,7.1608,3.3483,Nigeria
Cancún,Cancun,21.1606,-86.8475,Mexico
Antipolo,Antipolo,14.5842,121.1763,Philippines
Dengtalu,Dengtalu,36.1386,114.1066,China
Taguig City,Taguig City,14.5200,121.0500,Philippines
Tabūk,Tabuk,28.3972,36.5789,Saudi Arabia
Zhoushan,Zhoushan,29.9856,122.2074,China
Tucson,Tucson,32.1541,-110.8787,United States
As Sulaymānīyah,As Sulaymaniyah,35.5572,45.4356,Iraq
Chihuahua,Chihuahua,28.6369,-106.0769,Mexico
Klang,Klang,3.0333,101.4500,Malaysia
Tiruppūr,Tiruppur,11.1085,77.3411,India
Gurgaon,Gurgaon,28.4560,77.0290,India
Ar Ramādī,Ar Ramadi,33.4258,43.2992,Iraq
Hai’an,Hai'an,32.5350,120.5630,China
Laiyang,Laiyang,36.9758,120.7136,China
Barinas,Barinas,8.6333,-70.2000,Venezuela
Jalandhar,Jalandhar,31.2569,75.4432,India
Marseille,Marseille,43.2964,5.3700,France
Kaifeng Chengguanzhen,Kaifeng Chengguanzhen,34.8519,114.3481,China
Eskişehir,Eskisehir,39.7767,30.5206,Turkey
Gaomi,Gaomi,36.3833,119.7500,China
Lhasa,Lhasa,29.6534,91.1719,China
Ipoh,Ipoh,4.5972,101.0750,Malaysia
El Paso,El Paso,31.8476,-106.4300,United States
Saltillo,Saltillo,25.4231,-100.9919,Mexico
Dushanbe,Dushanbe,38.5367,68.7800,Tajikistan
Ikeja,Ikeja,6.6000,3.3500,Nigeria
El Dorado,El Dorado,24.8080,-107.3970,Mexico
Cochabamba,Cochabamba,-17.3883,-66.1597,Bolivia
Portsmouth,Portsmouth,50.8058,-1.0872,United Kingdom
Tyumen,Tyumen,57.1500,65.5333,Russia
Southampton,Southampton,50.9025,-1.4042,United Kingdom
Hermosillo,Hermosillo,29.0989,-110.9542,Mexico
Wuxi,Wuxi,26.5800,111.8410,China
Leping,Leping,28.9780,117.1520,China
Cheongju,Cheongju,36.6333,127.4833,"Korea, South"
Shache,Shache,38.4261,77.2500,China
Sale,Sale,34.0333,-6.8000,Morocco
Hailun,Hailun,47.4667,126.9667,China
Macheng,Macheng,31.1730,115.0080,China
Akure,Akure,7.2500,5.1950,Nigeria
Ilorin,Ilorin,8.5000,4.5500,Nigeria
Erbil,Erbil,36.1912,44.0092,Iraq
Kathmandu,Kathmandu,27.7100,85.3200,Nepal
Saratov,Saratov,51.5333,46.0167,Russia
Iguaçu,Iguacu,-22.7400,-43.4700,Brazil
Zijinglu,Zijinglu,34.7667,112.9667,China
Turin,Turin,45.0792,7.6761,Italy
Yuci,Yuci,37.6823,112.7281,China
Dehui,Dehui,44.5350,125.7030,China
Pietermaritzburg,Pietermaritzburg,-29.6167,30.3833,South Africa
Durban,Durban,-29.8833,31.0500,South Africa
Bhubaneshwar,Bhubaneshwar,20.2644,85.8281,India
Denpasar,Denpasar,-8.6500,115.2167,Indonesia
Tongchuan,Tongchuan,34.8970,108.9450,China
João Pessoa,Joao Pessoa,-7.1200,-34.8800,Brazil
Samarinda,Samarinda,-0.5000,117.1378,Indonesia
Chengxiang,Chengxiang,31.5640,121.1740,China
Rongjiawan,Rongjiawan,29.1409,113.1087,China
Weichanglu,Weichanglu,37.1792,119.9333,China
Sakai,Sakai,34.5733,135.4831,Japan
Renqiu,Renqiu,38.6860,116.0840,China
Omaha,Omaha,41.2627,-96.0529,United States
Xindi,Xindi,29.8270,113.4760,China
Wu’an,Wu'an,36.6970,114.2040,China
Qingping,Qingping,34.5390,113.3910,China
Gaoyou,Gaoyou,32.7847,119.4432,China
São Bernardo do Campo,Sao Bernardo do Campo,-23.7000,-46.5500,Brazil
Yiyang,Yiyang,26.4221,112.3999,China
Hejian,Hejian,38.4466,116.0995,China
Puxi,Puxi,35.2125,114.7350,China
Bhayandar,Bhayandar,19.2900,72.8500,India
Androtsy,Androtsy,-24.1000,46.3000,Madagascar
Culiacán,Culiacan,24.8069,-107.3939,Mexico
Cúcuta,Cucuta,7.8942,-72.5039,Colombia
Danyang,Danyang,32.0000,119.5860,China
Dongyang,Dongyang,29.2667,120.2167,China
Kraków,Krakow,50.0614,19.9372,Poland
Pasig City,Pasig City,14.5605,121.0765,Philippines
Thessaloníki,Thessaloniki,40.6403,22.9347,Greece
Querétaro,Queretaro,20.5875,-100.3928,Mexico
Palermo,Palermo,2.8917,-75.4375,Colombia
Xigazê,Xigaze,29.2500,88.8833,China
Qamdo,Qamdo,31.1430,97.1700,China
McAllen,McAllen,26.2252,-98.2467,United States
Libreville,Libreville,0.3903,9.4542,Gabon
Seyhan,Seyhan,36.9831,35.3328,Turkey
San Pedro Sula,San Pedro Sula,15.5000,-88.0333,Honduras
Niigata,Niigata,37.9161,139.0364,Japan
Hempstead,Hempstead,40.6629,-73.6089,United States
Leeds,Leeds,53.7975,-1.5436,United Kingdom
Hamamatsu,Hamamatsu,34.7108,137.7275,Japan
Pointe-Noire,Pointe-Noire,-4.7975,11.8503,Congo (Brazzaville)
Xiangxiang,Xiangxiang,27.7186,112.5502,China
Birmingham,Birmingham,33.5279,-86.7971,United States
Chaohucun,Chaohucun,31.6244,117.8902,China
Bucheon,Bucheon,37.5000,126.7833,"Korea, South"
Lubango,Lubango,-14.9167,13.5000,Angola
Homs,Homs,34.7308,36.7094,Syria
Bilbao,Bilbao,43.2569,-2.9236,Spain
Zouping,Zouping,36.8630,117.7430,China
Frankfurt,Frankfurt,50.1106,8.6822,Germany
San Luis Potosí,San Luis Potosi,22.1511,-100.9761,Mexico
Dali,Dali,25.6065,100.2676,China
Fuyang,Fuyang,30.0553,119.9500,China
Khŭjand,Khujand,40.2833,69.6333,Tajikistan
Korla,Korla,41.7259,86.1746,China
Albuquerque,Albuquerque,35.1054,-106.6465,United States
Hamhŭng,Hamhung,39.9167,127.5333,"Korea, North"
Erzurum,Erzurum,39.9086,41.2769,Turkey
Zagreb,Zagreb,45.8131,15.9775,Croatia
Al ‘Ayn,Al `Ayn,24.2075,55.7447,United Arab Emirates
Songzi,Songzi,30.1740,111.7570,China
Patiāla,Patiala,30.3400,76.3800,India
Laixi,Laixi,36.8667,120.5333,China
Zhongba,Zhongba,31.7710,104.7550,China
Bahawalpur,Bahawalpur,29.3956,71.6836,Pakistan
Qingnian,Qingnian,36.8494,115.7061,China
Kaduna,Kaduna,10.5167,7.4333,Nigeria
Winnipeg,Winnipeg,49.8844,-97.1464,Canada
Trabzon,Trabzon,41.0050,39.7225,Turkey
Guangshui,Guangshui,31.6170,113.8260,China
Baardheere,Baardheere,2.3333,42.2833,Somalia
Shīshgarh,Shishgarh,28.7200,79.3200,India
Nerima,Nerima,35.7356,139.6517,Japan
Sizhan,Sizhan,38.9846,106.3828,China
Ciudad Guayana,Ciudad Guayana,8.3667,-62.6500,Venezuela
Natal,Natal,-5.7833,-35.2000,Brazil
Lichuan,Lichuan,30.2910,108.9364,China
Licheng,Licheng,31.4306,119.4788,China
Santo André,Santo Andre,-23.6572,-46.5333,Brazil
Ōta-ku,Ota-ku,35.5614,139.7161,Japan
Gaalkacyo,Gaalkacyo,6.7697,47.4308,Somalia
Thiruvananthapuram,Thiruvananthapuram,8.5241,76.9366,India
Osasco,Osasco,-23.5328,-46.7919,Brazil
Nampula,Nampula,-15.1167,39.2667,Mozambique
Pretoria,Pretoria,-25.7461,28.1881,South Africa
Kyaukse,Kyaukse,21.6131,96.1303,Burma
Chengguan,Chengguan,35.4623,113.8054,China
Nehe,Nehe,48.4833,124.8833,China
Cabinda,Cabinda,-5.5600,12.1900,Angola
Kumamoto,Kumamoto,32.8031,130.7078,Japan
Kermān,Kerman,30.2911,57.0678,Iran
Zunhua,Zunhua,40.1890,117.9660,China
Orūmīyeh,Orumiyeh,37.5439,45.0647,Iran
Wugang,Wugang,26.7266,110.6319,China
Bağcılar,Bagcilar,41.0344,28.8564,Turkey
Quebec City,Quebec City,46.8139,-71.2081,Canada
Shuangqiao,Shuangqiao,35.0670,112.6020,China
Umraniye,Umraniye,41.0311,29.1081,Turkey
Yanggok,Yanggok,37.6333,127.2167,"Korea, South"
Tshikapa,Tshikapa,-6.4167,20.8000,Congo (Kinshasa)
Tulsa,Tulsa,36.1283,-95.9042,United States
Osogbo,Osogbo,7.7667,4.5667,Nigeria
Comodoro Rivadavia,Comodoro Rivadavia,-45.8647,-67.4808,Argentina
Nottingham,Nottingham,52.9561,-1.1512,United Kingdom
Hamilton,Hamilton,43.2567,-79.8692,Canada
Langzhong,Langzhong,31.5580,106.0050,China
Cagayan de Oro,Cagayan de Oro,8.4800,124.6500,Philippines
Qian’an,Qian'an,39.9990,118.7010,China
Fresno,Fresno,36.7830,-119.7939,United States
An Najaf,An Najaf,32.0000,44.3300,Iraq
Cencheng,Cencheng,22.9167,111.0000,China
Sorocaba,Sorocaba,-23.5017,-47.4581,Brazil
Guli,Guli,28.9000,120.0333,China
Sagamihara,Sagamihara,35.5667,139.3667,Japan
Pīshbar,Pishbar,33.3886,59.9789,Iran
Okayama,Okayama,34.6500,133.9167,Japan
Anlu,Anlu,31.2667,113.6667,China
Concepción,Concepcion,-36.8282,-73.0514,Chile
Mississauga,Mississauga,43.6000,-79.6500,Canada
Changsha,Changsha,22.3773,112.6982,China
Songyang,Songyang,34.4553,113.0253,China
Lviv,Lviv,49.8425,24.0322,Ukraine
Shihezi,Shihezi,44.3054,86.0804,China
Vilnius,Vilnius,54.6872,25.2800,Lithuania
Marka,Marka,1.7133,44.7656,Somalia
Enugu,Enugu,6.4528,7.5111,Nigeria
Valenzuela,Valenzuela,14.7000,120.9800,Philippines
Yatou,Yatou,37.1653,122.4867,China
Uberlândia,Uberlandia,-18.9231,-48.2886,Brazil
Xichang,Xichang,27.8944,102.2644,China
Zaporizhzhia,Zaporizhzhia,47.8500,35.1175,Ukraine
Bhiwandi,Bhiwandi,19.2967,73.0631,India
George Town,George Town,5.4144,100.3292,Malaysia
Bristol,Bristol,51.4536,-2.5975,United Kingdom
Charleston,Charleston,32.8168,-79.9687,United States
Sahāranpur,Saharanpur,29.9640,77.5460,India
Dashiqiao,Dashiqiao,40.6167,122.5167,China
Yenimahalle,Yenimahalle,39.9719,32.8119,Turkey
Warangal,Warangal,17.9689,79.5941,India
Nampo,Nampo,38.7333,125.4000,"Korea, North"
